1,1 NA,1,EDM,Ryan Nugent-Hopkins,C,CAN,6′ 0,171,Red Deer,WHL
1,2 NA,2,COL,Gabriel Landeskog,LW,SWE,6′ 1,204,Kitchener,OHL
1,3 NA,3,FLA,Jonathan Huberdeau,C,CAN,6′ 1,171,Saint John,QMJHL
1,1 EUR,4,NJD,Adam Larsson,D,SWE,6′ 3,197,Skelleftea,SWEDEN
1,8 NA,5,NYI,Ryan Strome,C,CAN,6′ 0,177,Niagara,OHL
1,2 EUR,6,OTT,Mika Zibanejad,C,SWE,6′ 2,195,Djurgardens,SWEDEN
1,16 NA,7,WPG,Mark Scheifele,C,CAN,6′ 2,184,Barrie,OHL
1,6 NA,8,PHI,Sean Couturier,C,USA,6′ 3,197,Drummondville,QMJHL
1,4 NA,9,BOS,Dougie Hamilton,D,CAN,6′ 5,193,Niagara,OHL
1,3 EUR,10,MIN,Jonas Brodin,D,SWE,6′ 1,166,Farjestad,SWEDEN
1,10 NA,11,COL,Duncan Siemens,D,CAN,6′ 3,196,Saskatoon,WHL
1,9 NA,12,CAR,Ryan Murphy,D,CAN,5′ 11,170,Kitchener,OHL
1,7 NA,13,CGY,Sven Baertschi,LW,CHE,5′ 10,181,Portland,WHL
1,13 NA,14,DAL,Jamie Oleksiak,D,CAN,6′ 7,241,Northeastern,H-EAST
1,23 NA,15,NYR,J.T. Miller,C,USA,6′ 1,189,USA U-18,USHL
1,4 EUR,16,BUF,Joel Armia,RW,FIN,6′ 3,192,Assat,FINLAND
1,5 NA,17,MTL,Nathan Beaulieu,D,CAN,6′ 1,179,Saint John,QMJHL
1,14 NA,18,CHI,Mark McNeill,C,CAN,6′ 1,211,Prince Albert,WHL
1,6 EUR,19,EDM,Oscar Klefbom,D,SWE,6′ 3,204,Farjestad,SWEDEN
1,25 NA,20,PHX,Connor Murphy,D,USA,6′ 3,190,USA U-18,USHL
1,35 NA,21,OTT,Stefan Noesen,RW,USA,6′ 0,187,Plymouth,OHL
1,22 NA,22,TOR,Tyler Biggs,RW,USA,6′ 2,205,USA U-18,USHL
1,12 NA,23,PIT,Joe Morrow,D,CAN,6′ 0,199,Portland,WHL
1,28 NA,24,OTT,Matt Puempel,LW,CAN,6′ 0,198,Peterborough,OHL
1,53 NA,25,TOR,Stuart Percy,D,CAN,6′ 1,187,Mississauga,OHL
1,27 NA,26,CHI,Phillip Danault,LW,CAN,6′ 0,181,Victoriaville,QMJHL
1,11 NA,27,TBL,Vladislav Namestnikov,C,RUS,5′ 11,171,London,OHL
1,15 NA,28,MIN,Zack Phillips,C,CAN,6′ 0,175,Saint John,QMJHL
1,21 NA,29,VAN,Nicklas Jensen,LW/RW,DNK,6′ 2,202,Oshawa,OHL
1,30 NA,30,ANA,Rickard Rakell,RW,SWE,6′ 0,199,Plymouth,OHL
2,36 NA,31,EDM,David Musil,D,CAN,6′ 3,196,Vancouver,WHL
2,17 NA,32,STL,Ty Rattie,RW,CAN,5′ 11,165,Portland,WHL
2,32 NA,33,FLA,Rocco Grimaldi,C,USA,5′ 6,160,USA U-18,USHL
2,24 NA,34,NYI,Scott Mayfield,D,USA,6′ 4,203,Youngstown,USHL
2,20 NA,35,DET,Tomas Jurco,RW,SVK,6′ 1,191,Saint John,QMJHL
2,45 NA,36,CHI,Adam Clendening,D,USA,5′ 11,187,Boston University,H-EAST
2,18 NA,37,CBJ,Boone Jenner,C,CAN,6′ 1,196,Oshawa,OHL
2,2 EUR,38,NSH,Magnus Hellberg,G,SWE,6′ 5,185,Almtuna,SWEDEN-2
2,1 NA,39,ANA,John Gibson,G,USA,6′ 3,206,USA U-18,USHL
2,29 NA,40,BOS,Alex Khokhlachev,C/LW,RUS,5′ 10,183,Windsor,OHL
2,5 EUR,41,STL,Dmitrij Jaskin,RW,RUS,6′ 2,196,Slavia,CZREP
2,12 EUR,42,CAR,Victor Rask,C,SWE,6′ 1,189,Leksand,SWEDEN-2
2,19 NA,43,CHI,Brandon Saad,LW,USA,6′ 1,203,Saginaw,OHL
2,36 NA,44,DAL,Brett Ritchie,RW,CAN,6′ 3,209,Sarnia,OHL
2,9 EUR,45,CGY,Markus Granlund,C,FIN,5′ 11,166,HIFK Jr.,FINLAND-JR.
2,33 NA,46,STL,Joel Edmundson,D,CAN,6′ 5,190,Moose Jaw,WHL
2,43 NA,47,SJS,Matt Nieto,LW,USA,5′ 11,177,Boston University,H-EAST
2,60 NA,48,DET,Xavier Ouellet,D,FRA,6′ 0,179,Montreal,QMJHL
2,2 NA,49,LAK,Christopher Gibson,G,FIN,6′ 1,191,Chicoutimi,QMJHL
2,24 EUR,50,NYI,Johan Sundstrom,C,SWE,6′ 2,196,Frolunda,SWEDEN
2,16 EUR,51,PHX,Alexander Ruuttu,C,USA,6′ 0,171,Jokerit Jr.,FINLAND-JR.
2,7 EUR,52,NSH,Miikka Salomaki,RW,FIN,5′ 11,198,Karpat,FINLAND
2,21 EUR,53,ANA,William Karlsson,C,SWE,6′ 0,163,Vasteras Jr.,SWE-JR.
2,98 NA,54,PIT,Scott Harrington,D,CAN,6′ 1,200,London,OHL
2,54 NA,55,DET,Ryan Sproul,D,CAN,6′ 3,185,Sault Ste. Marie,OHL
2,46 NA,56,PHX,Lucas Lessio,LW,CAN,6′ 1,200,Oshawa,OHL
2,40 NA,57,CGY,Tyler Wotherspoon,D,CAN,6′ 1,196,Portland,WHL
2,17 EUR,58,TBL,Nikita Kucherov,W,RUS,5′ 11,171,CSKA 2,RUSSIA-JR.
2,10 EUR,59,FLA,Rasmus Bengtsson,D,SWE,6′ 2,192,Rogle,SWEDEN-2
2,34 NA,60,MIN,Mario Lucia,LW,USA,6′ 3,201,Wayzata,HIGH-MN
2,26 NA,61,OTT,Shane Prince,C,USA,5′ 10,181,Ottawa,OHL
3,1 EUR,62,EDM,Samu Perhonen,G,FIN,6′ 5,184,JYP Jr.,FINLAND-JR.
3,85 NA,63,NYI,Andrey Pedan,D,LTU,6′ 4,201,Guelph,OHL
3,41 NA,64,FLA,Vincent Trocheck,C,USA,5′ 10,178,Saginaw,OHL
3,63 NA,65,ANA,Joseph Cramarossa,C,CAN,6′ 0,190,Mississauga,OHL
3,NR,66,CBJ,TJ Tynan,C,USA,5′ 8,165,Notre Dame,CCHA
3,58 NA,67,WPG,Adam Lowry,LW,USA,6′ 4,187,Swift Current,WHL
3,71 NA,68,PHI,Nick Cousins,C,CAN,5′ 10,169,Sault Ste. Marie,OHL
3,,69,NJD,FORFEITED,,,,,,
3,86 NA,70,CHI,Michael Paliotta,D,USA,6′ 3,198,USA U-18,USHL
3,13 NA,71,VAN,David Honzik,G,CZE,6′ 3,209,Victoriaville,QMJHL
3,90 NA,72,NYR,Steven Fogarty,C,USA,6′ 2,194,Edina High,HIGH-MN
3,88 NA,73,CAR,Keegan Lowe,D,USA,6′ 1,173,Edmonton,WHL
3,66 NA,74,EDM,Travis Ewanyk,LW,CAN,6′ 1,176,Edmonton,WHL
3,198 NA,75,NJD,Blake Coleman,C,USA,5′ 10,198,Indiana,USHL
3,42 NA,76,FLA,Logan Shaw,RW,CAN,6′ 3,193,Cape Breton,QMJHL
3,37 NA,77,BUF,Daniel Catenacci,C,CAN,5′ 9,186,Sault Ste. Marie,OHL
3,104 NA,78,WPG,Brennan Serville,D,CAN,6′ 3,184,Stouffville,OJHL
3,23 EUR,79,CHI,Klas Dahlbeck,D,SWE,6′ 2,194,Linkoping,SWEDEN
3,NR,80,LAK,Andy Andreoff,C,CAN,6′ 1,198,Oshawa,OHL
3,78 NA,81,BOS,Anthony Camara,LW,CAN,6′ 0,194,Saginaw,OHL
3,56 NA,82,LAK,Nick Shore,C,USA,6′ 0,184,U. of Denver,WCHA
3,48 NA,83,ANA,Andy Welinski,D,USA,6′ 1,188,Green Bay,USHL
3,102 NA,84,PHX,Harrison Ruopp,D,CAN,6′ 2,198,Prince Albert,WHL
3,72 NA,85,DET,Alan Quine,C,CAN,5′ 11,184,Peterborough,OHL
3,NR,86,TOR,Josh Leivo,LW,CAN,6′ 1,173,Sudbury,OHL
3,67 NA,87,FLA,Jonathan Racine,D,CAN,6′ 1,183,Shawinigan,QMJHL
3,3 NA,88,STL,Jordan Binnington,G,CAN,6′ 2,158,Owen Sound,OHL
3,89 NA,89,SJS,Justin Sefton,D,CAN,6′ 2,209,Sudbury,OHL
3,NR,90,VAN,Alexandre Grenier,RW,CAN,6′ 5,200,Halifax,QMJHL
3,177 NA,91,FLA,Kyle Rau,C,USA,5′ 8,163,Eden Prarie,HIGH-MN
4,157 NA,92,EDM,Dillon Simpson,D,CAN,6′ 1,192,North Dakota,WCHA
4,8 EUR,93,COL,Joachim Nermark,C,SWE,6′ 0,185,Linkoping Jr.,SWE-JR.
4,NR,94,NSH,Josh Shalla,LW,CAN,6′ 1,202,Saginaw,OHL
4,55 NA,95,NYI,Robbie Russo,D,USA,5′ 11,186,USA U-18,USHL
4,NR,96,OTT,Jean-Gabriel Pageau,C,CAN,5′ 9,163,Gatineau,QMJHL
4,108 NA,97,MTL,Josiah Didier,D,USA,6′ 2,199,Cedar Rapids,USHL
4,52 NA,98,CBJ,Mike Reilly,D,USA,5′ 11,156,SSM HS,HIGH-MN
4,113 NA,99,NJD,Reid Boucher,C,USA,5′ 10,192,USA U-18,USHL
4,NR,100,TOR,Tom Nilsson,D,SWE,6′ 0,176,Mora Jr.,SWE-JR.
4,51 NA,101,VAN,Joseph Labate,C,USA,6′ 4,190,Holy Angels,HIGH-MN
4,130 NA,102,STL,Yannick Veilleux,LW,CAN,6′ 2,190,Shawinigan,QMJHL
4,11 EUR,103,CAR,Gregory Hofmann,C,CHE,6′ 0,175,Ambri,SWISS
4,193 NA,104,CGY,Johnny Gaudreau,LW,USA,5′ 6,137,Dubuque,USHL
4,NR,105,DAL,Emil Molin,C,SWE,6′ 0,170,Brynas Jr.,SWE-JR.
4,59 NA,106,NYR,Michael St. Croix,C,CAN,5′ 10,177,Edmonton,WHL
4,61 NA,107,BUF,Colin Jacobs,C,USA,6′ 1,205,Seattle,WHL
4,65 NA,108,MTL,Olivier Archambault,LW,CAN,5′ 11,176,Val d’Or,QMJHL
4,34 EUR,109,CHI,Maxim Shalunov,RW,RUS,6′ 3,185,Chelyabinsk 2,RUSSIA-JR.
4,83 NA,110,LAK,Michael Mersch,LW,USA,6′ 2,198,U. of Wisconsin,WCHA
4,101 NA,111,PHX,Kale Kessy,LW,CAN,6′ 3,184,Medicine Hat,WHL
4,NR,112,NSH,Garrett Noonan,D,USA,6′ 0,205,Boston University,H-EAST
4,NR,113,MTL,Magnus Nygren,D,SWE,6′ 1,191,Farjestad,SWEDEN
4,73 NA,114,EDM,Tobias Rieder,C,DEU,5′ 10,180,Kitchener,OHL
4,LV,115,DET,Marek Tvrdon,RW,SVK,6′ 2,210,Vancouver,WHL
4,140 NA,116,PHI,Colin Suellentrop,D,USA,6′ 1,190,Oshawa,OHL
4,NR,117,WSH,Steffen Soberg,G,NOR,5′ 11,165,Manglerud,NORWAY
4,49 NA,118,PHI,Marcel Noebels,LW,DEU,6′ 3,200,Seattle,WHL
4,69 NA,119,WPG,Zachary Yuen,D,CAN,6′ 0,196,Tri-City,WHL
4,74 EUR,120,VAN,Ludwig Blomstrand,LW,SWE,6′ 1,198,Djurgarden Jr.,SWE-JR.
4,152 NA,121,BOS,Brian Ferlin,RW,USA,6′ 2,201,Indiana,USHL
5,106 EUR,122,EDM,Martin Gernat,D,SVK,6′ 5,187,Kosice Jr.,SLOVAKIA-JR.
5,79 NA,123,COL,Garrett Meurs,C,CAN,5′ 11,169,Plymouth,OHL
5,NR,124,FLA,Yaroslav Kosov,F,RUS,6′ 3,220,Magnitogorsk 2,RUSSIA-JR.
5,NR,125,NYI,John Persson,LW,SWE,6′ 2,199,Red Deer,WHL
5,27 EUR,126,OTT,Fredrik Claesson,D,SWE,6′ 0,198,Djurgarden,SWEDEN
5,NR,127,NYI,Brenden Kichton,D,CAN,5′ 10,175,Spokane,WHL
5,31 NA,128,CBJ,Seth Ambroz,RW,USA,6′ 2,209,Omaha,USHL
5,105 NA,129,NJD,Blake Pietila,LW,USA,5′ 11,189,USA U-18,USHL
5,178 NA,130,TOR,Tony Cameranesi,C,USA,5′ 9,162,Wayzata,HIGH-MN
5,NR,131,MIN,Nick Seeler,D,USA,6′ 0,170,Eden Prarie,HIGH-MN
5,8 EUR,132,STL,Niklas Lundstrom,G,SWE,6′ 2,187,AIK Jr.,SWE-JR.
5,50 NA,133,SJS,Sean Kuraly,C,USA,6′ 2,190,Indiana,USHL
5,125 NA,134,NYR,Shane McColgan,RW,USA,5′ 8,165,Kelowna,WHL
5,149 NA,135,DAL,Troy Vance,D,USA,6′ 6,200,Victoriaville,QMJHL
5,183 NA,136,NYR,Samuel Noreau,D,CAN,6′ 5,206,Baie Comeau,QMJHL
5,NR,137,BUF,Alex Lepkowski,D,USA,6′ 4,210,Barrie,OHL
5,138 NA,138,MTL,Darren Dietz,D,CAN,6′ 1,193,Saskatoon,WHL
5,NR,139,CHI,Andrew Shaw,C,CAN,5′ 10,180,Owen Sound,OHL
5,95 NA,140,LAK,Joel Lowry,LW,USA,6′ 1,180,Victoria,BCHL
5,NR,141,PHX,Darian Dziurzynski,LW,CAN,6′ 1,208,Saskatoon,WHL
5,NR,142,NSH,Simon Karlsson,D,SWE,6′ 2,178,Malmo Jr.,SWE-JR.
5,13 EUR,143,ANA,Max Friberg,LW,SWE,5′ 10,195,Skovde,SWEDEN-3
5,162 NA,144,PIT,Dominik Uher,C,CZE,6′ 0,195,Spokane,WHL
5,74 NA,145,DET,Philippe Hudon,C/RW,CAN,6′ 0,197,Choate-Rosemary,HIGH-CT
5,39 EUR,146,DET,Mattias Backman,D,SWE,6′ 2,169,Linkoping Jr.,SWE-JR.
5,76 NA,147,WSH,Patrick Koudys,D,CAN,6′ 3,198,Rensselaer,ECAC
5,32 EUR,148,TBL,Nikita Nesterov,D,RUS,6′ 0,183,Chelyabinsk 2,RUSSIA-JR.
5,64 NA,149,WPG,Austen Brassard,RW,CAN,6′ 2,188,Belleville,OHL
5,155 NA,150,VAN,Frank Corrado,D,CAN,6′ 0,190,Sudbury,OHL
5,NR,151,BOS,Rob O’Gara,D,USA,6′ 3,185,Milton Academy,HIGH-MA
6,139 NA,152,TOR,David Broll,LW,CAN,6′ 2,216,Sault Ste. Marie,OHL
6,199 NA,153,COL,Gabriel Beaupre,D,CAN,6′ 2,195,Val d’Or,QMJHL
6,111,154,FLA,Edward Wittchow,D,USA,6′ 3,189,Burnsville,HIGH-MN
6,84 NA,155,PHX,Andrew Fritsch,RW,CAN,6′ 0,187,Owen Sound,OHL
6,NR,156,OTT,Darren Kramer,C,CAN,6′ 1,202,Spokane,WHL
6,10 NA,157,WPG,Jason Kasdorf,G,CAN,6′ 3,178,Portage,MJHL
6,57 EUR,158,CBJ,Lukas Sedlak,C,CZE,6′ 0,198,C. Budejovice Jr.,CZREP-JR.
6,57 NA,159,NJD,Reece Scarlett,D,CAN,6′ 1,168,Swift Current,WHL
6,NR,160,ANA,Josh Manson,D,CAN,6′ 3,205,Salmon Arm,BCHL
6,5 NA,161,MIN,Stephen Michalek,G,USA,6′ 2,205,Loomis-Chaffee,HIGH-CT
6,47 NA,162,STL,Ryan Tesink,C,CAN,6′ 0,153,Saint John,QMJHL
6,8 NA,163,CAR,Matt Mahalak,G,USA,6′ 2,182,Plymouth,OHL
6,7 NA,164,CGY,Laurent Brossoit,G,CAN,6′ 3,200,Edmonton,WHL
6,136 NA,165,DAL,Matej Stransky,RW,CZE,6′ 3,193,Saskatoon,WHL
6,NR,166,SJS,Daniil Sobchenko,C,UKR,6′ 2,192,Yaroslavl,RUSSIA
6,NR,167,BUF,Nathan Lieuwen,G,CAN,6′ 5,185,Kootenay,WHL
6,46 EUR,168,MTL,Daniel Pribyl,C,CZE,6′ 3,189,Sparta Jr.,CZREP-JR.
6,NR,169,CHI,Sam Jardine,D,CAN,6′ 1,190,Camrose,AJHL
6,NR,170,NSH,Chase Balisy,C,USA,5′ 11,170,Western Michigan,CCHA
6,161 NA,171,OTT,Max McCormick,LW,USA,5′ 11,174,Sioux City,USHL
6,35 EUR,172,NYR,Peter Ceresnak,D,SVK,6′ 3,209,Trencin Jr.,SLOVAKIA-JR.
6,NR,173,TOR,Dennis Robertson,D,CAN,6′ 0,195,Brown U.,ECAC
6,NR,174,PIT,Josh Archibald,W,CAN,5′ 10,161,Brainerd-High,HIGH-MN
6,205 NA,175,DET,Richard Nedomlel,D,CZE,6′ 4,204,Swift Current,WHL
6,LV,176,PHI,Petr Placek,RW,CZE,6′ 4,210,Hotchkiss School,HIGH-CT
6,NR,177,WSH,Travis Boyd,C,USA,5′ 11,185,USA U-18,USHL
6,28 NA,178,TBL,Adam Wilcox,G,USA,6′ 0,171,Green Bay,USHL
6,121 NA,179,SJS,Dylan DeMelo,D,CAN,6′ 0,196,Mississauga,OHL
6,37 EUR,180,VAN,Pathrik Westerholm,RW,SWE,6′ 0,187,Malmo,SWEDEN-2
6,5 EUR,181,BOS,Lars Volden,G,NOR,6′ 3,198,Blues Jr.,FINLAND-JR.
7,6 EUR,182,EDM,Frans Tuohimaa,G,FIN,6′ 2,178,Jokerit Jr.,FINLAND-JR.
7,117 NA,183,COL,Dillon Donnelly,D,USA,6′ 2,193,Shawinigan,QMJHL
7,81 EUR,184,FLA,Iiro Pakarinen,RW,FIN,6′ 1,198,Kalpa,FINLAND
7,NR,185,NYI,Mitchell Theoret,C,CAN,6′ 1,210,Niagara,OHL
7,NR,186,OTT,Jordan Fransoo,D,CAN,6′ 2,178,Brandon,WHL
7,134 NA,187,WPG,Aaron Harstad,D,USA,6′ 2,199,Green Bay,USHL
7,NR,188,CBJ,Anton Forsberg,G,SWE,6′ 2,176,Modo Jr.,SWE-JR.
7,NR,189,NJD,Patrick Daly,D,USA,6′ 0,178,Benilde-St. M’s,HIGH-MN
7,17 NA,190,TOR,Garret Sparks,G,USA,6′ 2,200,Guelph,OHL
7,120 NA,191,MIN,Tyler Graovac,C,CAN,6′ 3,179,Ottawa,OHL
7,NR,192,STL,Teemu Eronen,D,FIN,5′ 11,180,Jokerit,FINLAND
7,NR,193,CAR,Brody Sutter,C,CAN,6′ 4,190,Lethbridge,WHL
7,173 NA,194,SJS,Colin Blackwell,C,USA,5′ 9,164,St. John’s Prep,HIGH-MA
7,38 EUR,195,DAL,Jyrki Jokipakka,D,FIN,6′ 3,191,Ilves,FINLAND
7,70 NA,196,PHX,Zac Larraza,LW,USA,6′ 2,194,USA U-18,USHL
7,163 NA,197,BUF,Brad Navin,C,USA,6′ 2,183,Waupaca,HIGH-WI
7,75 NA,198,MTL,Colin Sullivan,D,USA,6′ 1,196,Avon Old Farms,HIGH-CT
7,NR,199,CHI,Alex Broadhurst,C,USA,5′ 10,150,Green Bay,USHL
7,NR,200,LAK,Michael Schumacher,LW,SWE,6′ 3,198,Frolunda Jr.,SWE-JR.
7,NR,201,TBL,Matthew Peca,C,CAN,5′ 8,155,Pembroke,CHL
7,129 NA,202,NSH,Brent Andrews,LW,CAN,6′ 2,200,Halifax,QMJHL
7,93 NA,203,TOR,Max Everson,D,USA,6′ 1,184,Edina High,HIGH-MN
7,NR,204,OTT,Ryan Dzingel,C,USA,6′ 0,185,Lincoln,USHL
7,25 EUR,205,DET,Alexey Marchenko,D,RUS,6′ 2,183,CSKA,RUSSIA
7,NR,206,PHI,Derek Mathers,RW,CAN,6′ 3,226,Peterborough,OHL
7,119 NA,207,WSH,Garrett Haar,D,USA,5′ 11,190,Fargo,USHL
7,NR,208,TBL,Ondrej Palat,LW,CZE,6′ 0,174,Drummondville,QMJHL
7,NR,209,PIT,Scott Wilson,C/LW,CAN,5′ 11,166,Georgetown,OJHL
7,NR,210,VAN,Henrik Tommernes,D,SWE,6′ 1,176,Frolunda,SWEDEN
7,7 EUR,211,CHI,Johan Mattsson,G,SWE,6′ 3,200,Sodertalje Jr,SWE-JR.